1287667857000;"Duhallow reject plans to disband underage board and junior leagues";"http://www.wexfordpeople.ie/premium/sport/duhallow-reject-plans-to-disband-underage-board-and-junior-leagues-2389743.html";996;377;25
1287580419000;"Youths slump to defeat against Athlone Town";"http://www.wexfordpeople.ie/premium/sport/soccer/youths-slump-to-defeat-against-athlone-town-2388097.html";903;377;25
1287580419000;"VEC to be amalgamated with Wicklow";"http://www.wexfordpeople.ie/premium/news/vec-to-be-amalgamated-with-wicklow-2387965.html";669;377;25
1287580419000;"Transformers on the way to Wexford";"http://www.wexfordpeople.ie/premium/news/transformers-on-the-way-to-wexford-2387989.html";649;377;25
1287580419000;"Trainer Bowe has a wonderful week";"http://www.wexfordpeople.ie/premium/sport/horse-racing/trainer-bowe-has-a-wonderful-week-2388059.html";688;377;25
1287580419000;"The light fantastic";"http://www.wexfordpeople.ie/premium/entertainment/the-light-fantastic-2388105.html";844;377;25
1287580419000;"Soldier guilty of forgery offence";"http://www.wexfordpeople.ie/premium/news/soldier-guilty-of-forgery-offence-2387982.html";687;377;25
1287580419000;"Shels seal super double";"http://www.wexfordpeople.ie/premium/sport/gaelic-football/shels-seal-super-double-2388094.html";930;377;25
1287580419000;"Pilot 'did not conduct thorough safety check'";"http://www.wexfordpeople.ie/premium/news/pilot-did-not-conduct-thorough-safety-check-2387967.html";747;377;25
1287580419000;"Opening night hit by corporate 'no shows'";"http://www.wexfordpeople.ie/premium/news/opening-night-hit-by-corporate-no-shows-2388033.html";650;377;25
1287580419000;"OYLEGATE/ GLENBRIEN";"http://www.wexfordpeople.ie/premium/local-notes/oylegate-glenbrien-2387953.html";668;377;25
1287580419000;"OULART";"http://www.wexfordpeople.ie/premium/local-notes/oulart-2387951.html";714;377;25
1287580419000;"Nobody imagined it would end like this";"http://www.wexfordpeople.ie/premium/news/nobody-imagined-it-would-end-like-this-2387973.html";692;377;25
1287580419000;"It's four jobs in one for 1798 manager Jacqui";"http://www.wexfordpeople.ie/premium/news/its-four-jobs-in-one-for-1798-manager-jacqui-2387991.html";632;377;25
1287580419000;"How could this happen?";"http://www.wexfordpeople.ie/premium/news/how-could-this-happen-2387958.html";644;377;25
1287580419000;"Hospital and motorway campaigns join forces";"http://www.wexfordpeople.ie/premium/news/hospital-and-motorway-campaigns-join-forces-2388028.html";673;377;25
1287580419000;"Heritage Park set for major facelift";"http://www.wexfordpeople.ie/premium/news/heritage-park-set-for-major-facelift-2387972.html";757;377;25
1287580419000;"Griffin to assist Storey's minors";"http://www.wexfordpeople.ie/premium/sport/hurling/griffin-to-assist-storeys-minors-2388096.html";738;377;25
1287580419000;"Give me more jail time, please";"http://www.wexfordpeople.ie/premium/news/give-me-more-jail-time-please-2387999.html";652;377;25
1287580419000;"Gas in pipeline for Co. Wexford?";"http://www.wexfordpeople.ie/premium/news/gas-in-pipeline-for-co-wexford-2387975.html";619;377;25
1287580419000;"Felicity Dahl views 'The Golden Ticket'";"http://www.wexfordpeople.ie/premium/news/felicity-dahl-views-the-golden-ticket-2387969.html";648;377;25
1287580419000;"CROSSABEG";"http://www.wexfordpeople.ie/premium/local-notes/crossabeg-2387938.html";575;377;25
1287580419000;"BLACKWATER";"http://www.wexfordpeople.ie/premium/local-notes/blackwater-2387950.html";678;377;25
1287580419000;"BALLYMURN";"http://www.wexfordpeople.ie/premium/local-notes/ballymurn-2387952.html";641;377;25
1287580419000;"A one-two-three for Kelly's Hotel";"http://www.wexfordpeople.ie/premium/news/a-onetwothree-for-kellys-hotel-2387993.html";565;377;25
1286982814000;"€3 million lifeboat on way to Kilmore Quay";"http://www.wexfordpeople.ie/premium/news/euro3-million-lifeboat-on-way-to-kilmore-quay-2377960.html";686;377;25
1286982814000;"€1 million investment to create nine new jobs";"http://www.wexfordpeople.ie/premium/news/euro1-million-investment-to-create-nine-new-jobs-2378005.html";653;377;25
1286982814000;"Work halted on new County Hall";"http://www.wexfordpeople.ie/premium/news/work-halted-on-new-county-hall-2377948.html";611;377;25
1286982814000;"What a dump";"http://www.wexfordpeople.ie/premium/news/what-a-dump-2377970.html";525;377;25
1286982814000;"Unhappy with certain aspects of Bus Eireann";"http://www.wexfordpeople.ie/premium/news/unhappy-with-certain-aspects-of-bus-eireann-2377917.html";679;377;25
1286982814000;"Ted Be Slick a strong local fancy";"http://www.wexfordpeople.ie/premium/sport/other-sports/ted-be-slick-a-strong-local-fancy-2378062.html";850;377;25
1286982814000;"Semtex seized in Barntown";"http://www.wexfordpeople.ie/premium/news/semtex-seized-in-barntown-2377947.html";763;377;25
1286982814000;"Renewed fears for coastline's future";"http://www.wexfordpeople.ie/premium/news/renewed-fears-for-coastlines-future-2377916.html";651;377;25
1286982814000;"Planning sought for new A&E and maternity suite";"http://www.wexfordpeople.ie/premium/news/planning-sought-for-new-aampe-and-maternity-suite-2378008.html";715;377;25
1286982814000;"Plane may have filled with smoke before crash";"http://www.wexfordpeople.ie/premium/news/plane-may-have-filled-with-smoke-before-crash-2377961.html";634;377;25
1286982814000;"OVER THE WATER";"http://www.wexfordpeople.ie/premium/local-notes/over-the-water-2377922.html";825;377;25
1286982814000;"OULART";"http://www.wexfordpeople.ie/premium/local-notes/oulart-2377933.html";613;377;25
1286982814000;"Not guilty pleas in Rebecca trial";"http://www.wexfordpeople.ie/premium/news/not-guilty-pleas-in-rebecca-trial-2377950.html";622;377;25
1286982814000;"Husband wins €9,000 ring and hands it to even luckier wife";"http://www.wexfordpeople.ie/premium/news/husband-wins-euro9000-ring-and-hands-it-to-even-luckier-wife-2377962.html";660;377;25
1286982814000;"Holders have it easy";"http://www.wexfordpeople.ie/premium/sport/hurling/holders-have-it-easy-2378060.html";794;377;25
1286982814000;"Harvest Thanks - but no thanks!";"http://www.wexfordpeople.ie/premium/news/harvest-thanks-but-no-thanks-2377966.html";603;377;25
1286982814000;"Crashed girlfriend's BMW into three cars";"http://www.wexfordpeople.ie/premium/news/crashed-girlfriends-bmw-into-three-cars-2377971.html";644;377;25
1286982814000;"CROSSABEG";"http://www.wexfordpeople.ie/premium/local-notes/crossabeg-2377937.html";603;377;25
1286982814000;"Bunclody bounce back";"http://www.wexfordpeople.ie/premium/sport/hurling/bunclody-bounce-back-2378052.html";925;377;25
1286982814000;"BREE/GALBALLY";"http://www.wexfordpeople.ie/premium/local-notes/breegalbally-2377938.html";586;377;25
1286982814000;"BLACKWATER";"http://www.wexfordpeople.ie/premium/local-notes/blackwater-2377935.html";629;377;25
1286982814000;"Appeals vital to O'Brien's hopes";"http://www.wexfordpeople.ie/premium/sport/horse-racing/appeals-vital-to-obriens-hopes-2378038.html";710;377;25
