1287771210000;"Blogger Coma EndingputSemicolonHere Waking to A Life That is Something New, But Also Very Familiar";"http://thistumbleweedlife.wordpress.com/2010/10/22/blogger-coma-ending-waking-to-a-life-that-is-something-new-but-also-very-familiar/";11229;1660;10
1282745257000;"Priorities";"http://thistumbleweedlife.wordpress.com/2010/08/25/priorities/";3119;1660;10
1282659259000;"Another Gospel, NRA-Style";"http://thistumbleweedlife.wordpress.com/2010/08/24/another-gospel-nra-style/";8464;1660;10
1282580952000;"Drawing Pietistic, Exclusive Lines May Be the Church’s Biggest Threat–And Heresy";"http://thistumbleweedlife.wordpress.com/2010/08/23/drawing-pietistic-exclusive-lines-may-be-churchs-biggest-threat-and-heresy/";9766;1660;10
1281619462000;"Better Jobs Needed";"http://thistumbleweedlife.wordpress.com/2010/08/12/better-jobs-needed/";3135;1660;10
1281558267000;"Treasure and the Heart";"http://thistumbleweedlife.wordpress.com/2010/08/11/treasure-and-the-heart/";10122;1660;10
1280503160000;"Anne Rice “Quits” Christianity, Cites Church Intolerance";"http://thistumbleweedlife.wordpress.com/2010/07/30/anne-rice-quits-christianity-citing-church-intolerance/";7788;1660;10
1279417995000;"Quote of the Day: Paul Tillich, “The New Being”";"http://thistumbleweedlife.wordpress.com/2010/07/17/quote-of-the-day-paul-tillich-the-new-being/";4519;1660;10
1279295892000;"Argentina Votes to Approve Gay Marriage";"http://thistumbleweedlife.wordpress.com/2010/07/16/argentina-votes-to-approve-gay-marriage/";4722;1660;10
1279202340000;"The Plum Jobs Are in Hog Slopping";"http://thistumbleweedlife.wordpress.com/2010/07/15/the-plum-jobs-are-in-hog-slopping/";3253;1660;10
1279124588000;"Some Christians Believe Jesus Wants Armed Insurrection in U.S. (But What Calibre Would He Choose?)";"http://thistumbleweedlife.wordpress.com/2010/07/14/some-christians-believe-jesus-wants-armed-insurrection-in-u-s-but-what-calibre-would-he-choose/";8943;1660;10
