0.6666666666666666;0.0;0.0;1.0;0.0;0.5395833333333333;0.0;0.0;1.0;0.0;0.0;0.6666666666666666;0.6666666666666666;0.0;1
1.0;0.0;0.0;1.0;0.0;1.0;0.5;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1
0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.5;0.0;1
0.5;0.5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.5;0.0;0
0.5;0.5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.5;0.0;0
0.6666666666666666;0.8333333333333334;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;1
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;1.0;0.0;0
1.0;0.8333333333333334;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;1.0;0.0;1
1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.8333333333333334;1.0;0.0;1
1.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.3333333333333333;1.0;0.0;0
0.6666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;1.0;0.0;0
0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;0
1.0;0.8333333333333334;0.0;1.0;0.8333333333333334;0.0;0.0;0.0;1.0;0.0;0.0;0.8333333333333334;1.0;0.0;1
0.6666666666666666;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.0;0
0.6666666666666666;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;1.0;0.0;0
0.6666666666666666;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;0
1.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.3333333333333333;1.0;0.0;0
0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;1.0;0.0;0
1.0;0.6666666666666666;0.0;1.0;0.6666666666666666;0.0;0.0;0.0;1.0;1.0;0.0;0.6666666666666666;1.0;0.0;1
1.0;0.8333333333333334;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;1.0;0.0;1
0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;0
0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;0
0.6666666666666666;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6666666666666666;0.0;0.3333333333333333;0.6666666666666666;0.0;0
0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0
1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1
1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1
0.5;0.5;0.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.5;0.0;0
1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1
0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
1.0;0.0;0.0;1.0;0.0;0.3484375;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1
0.5;0.0;0.0;1.0;0.0;0.23697916666666663;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0
1.0;0.0;0.0;1.0;0.5;0.25;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1
1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;1.0;0.0;1
1.0;0.0;0.0;1.0;0.0;0.15;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1
1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1
1.0;1.0;0.0;0.0;0.0;0.3875;0.0;0.0;1.0;1.0;1.0;0.5;1.0;0.0;1
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
1.0;0.0;0.0;1.0;0.5;0.15;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0
1.0;1.0;0.0;0.0;0.0;0.07500000000000001;0.0;0.0;1.0;0.0;1.0;0.5;1.0;0.0;1
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
0.5;0.0;0.0;1.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0
1.0;0.0;0.0;1.0;0.0;0.25;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.0;0
1.0;0.5;0.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.5;1.0;0.0;1
0.5;0.0;0.0;1.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0
1.0;0.0;0.0;0.0;0.0;0.15;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1
1.0;1.0;0.0;0.0;0.0;0.2;0.0;0.0;1.0;0.0;1.0;0.5;1.0;0.0;1
1.0;1.0;0.0;0.0;0.0;0.07500000000000001;0.0;0.0;1.0;0.0;1.0;0.5;1.0;0.0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
1.0;1.0;0.0;0.0;0.0;0.15;0.0;0.0;1.0;0.0;1.0;0.5;1.0;0.0;1
0.5;0.0;0.0;1.0;0.0;0.23697916666666663;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0
1.0;1.0;0.0;0.0;0.0;0.07500000000000001;0.0;0.0;1.0;0.0;1.0;0.5;1.0;0.0;1
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1
1.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;0.0;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0
0.5;0.5;0.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.5;0.0;1
